regime,rid,D,mean_M,J,J_07,y,theta_A,theta_M
high_perm,0,8,1.3589782832555177,10.871826266044142,5.826067440625574,0,0.1289199227666984,1.4345631516786537
high_perm,0,49,1.2153091205849231,59.55014690866123,18.527806790180946,0,0.1289199227666984,1.4345631516786537
high_perm,0,35,1.3220405579534789,46.27141952837176,15.925475555977137,0,0.1289199227666984,1.4345631516786537
high_perm,0,26,0.29491002062507576,7.66766053625197,2.8851664481137034,0,0.1289199227666984,1.4345631516786537
high_perm,0,14,1.4043260506827626,19.660564709558678,8.907535814513372,0,0.1289199227666984,1.4345631516786537
high_perm,0,29,0.16462658370448907,4.774170927430183,1.738515489465303,1,0.1289199227666984,1.4345631516786537
high_perm,0,8,1.098004320007013,8.784034560056105,4.707247567734898,0,0.1289199227666984,1.4345631516786537
high_perm,0,29,1.2367562611694136,35.865931573912995,13.060587593773844,0,0.1289199227666984,1.4345631516786537
high_perm,0,20,1.0776441981248621,21.55288396249724,8.773974988446223,1,0.1289199227666984,1.4345631516786537
high_perm,0,18,0.6721566470096638,12.098819646173949,5.083481546112525,1,0.1289199227666984,1.4345631516786537
high_perm,0,9,1.387160602160795,12.484445419447155,6.457977122318984,0,0.1289199227666984,1.4345631516786537
high_perm,1,14,0.377266568192911,5.281731954700754,2.3929738155630402,0,0.12360559600386536,1.3768785168499371
high_perm,1,25,1.076452354101701,26.911308852542525,10.245963818628413,0,0.12360559600386536,1.3768785168499371
high_perm,1,10,1.0597350469490938,10.597350469490937,5.311256765582837,0,0.12360559600386536,1.3768785168499371
high_perm,1,13,1.6537231173915954,21.49840052609074,9.959169962172108,0,0.12360559600386536,1.3768785168499371
high_perm,1,8,1.6348292246865548,13.078633797492438,7.00866631519133,0,0.12360559600386536,1.3768785168499371
high_perm,1,10,1.402956786684537,14.029567866845369,7.031440308170301,1,0.12360559600386536,1.3768785168499371
high_perm,1,58,0.36977822386434367,21.447136984131934,6.343675037150747,0,0.12360559600386536,1.3768785168499371
high_perm,1,16,0.9454649789426809,15.127439663082894,6.584600559962471,0,0.12360559600386536,1.3768785168499371
high_perm,1,14,1.3457525434577267,18.840535608408175,8.536008409510096,0,0.12360559600386536,1.3768785168499371
high_perm,1,91,0.27266138263227846,24.81218581953734,6.411396078827955,0,0.12360559600386536,1.3768785168499371
high_perm,2,7,1.2436585860249545,8.705610102174681,4.855900738050189,0,0.15177898134429252,1.3591299028087294
high_perm,2,8,1.5687958773366564,12.550367018693251,6.72557515786308,0,0.15177898134429252,1.3591299028087294
high_perm,2,14,1.6665513413934236,23.33171877950793,10.570811353225176,0,0.15177898134429252,1.3591299028087294
high_perm,2,27,1.3873658032654679,37.458876688167635,13.93624011498076,1,0.15177898134429252,1.3591299028087294
high_perm,2,17,1.3173477707661616,22.394912103024748,9.572264397036005,0,0.15177898134429252,1.3591299028087294
high_perm,2,16,1.1412235841816596,18.259577346906553,7.947942672449323,0,0.15177898134429252,1.3591299028087294
high_perm,2,13,1.511261255631755,19.646396323212816,9.101225920952206,0,0.15177898134429252,1.3591299028087294
high_perm,2,43,0.9438179827598454,40.58417325867335,13.131555292944762,0,0.15177898134429252,1.3591299028087294
high_perm,2,47,1.163128303550134,54.6670302668563,17.222497267800755,1,0.15177898134429252,1.3591299028087294
high_perm,2,23,1.427225189244705,32.826179352628216,12.814509495232128,0,0.15177898134429252,1.3591299028087294
high_perm,2,35,1.006314974045348,35.22102409158718,12.122203380493337,0,0.15177898134429252,1.3591299028087294
high_perm,3,9,1.1118588782757592,10.006729904481833,5.1762998372122,1,0.13047251935669535,1.3445173580666367
high_perm,3,25,1.44200940358573,36.05023508964325,13.725434404006547,0,0.13047251935669535,1.3445173580666367
high_perm,3,7,1.5974331052924828,11.18203173704738,6.23722352914301,0,0.13047251935669535,1.3445173580666367
high_perm,3,20,1.1503425553260618,23.006851106521236,9.365871245944145,0,0.13047251935669535,1.3445173580666367
high_perm,3,29,1.0034727482583041,29.10070969949082,10.597030423925439,0,0.13047251935669535,1.3445173580666367
high_perm,3,8,0.8040613026090415,6.432490420872332,3.4470862655549386,0,0.13047251935669535,1.3445173580666367
high_perm,3,48,0.9506728295351811,45.63229581768869,14.285648103673848,0,0.13047251935669535,1.3445173580666367
high_perm,3,11,1.594575446840858,17.540329915249437,8.543187777762533,0,0.13047251935669535,1.3445173580666367
high_perm,3,65,1.1675683416202198,75.8919422053143,21.69310210123871,1,0.13047251935669535,1.3445173580666367
high_perm,3,11,0.7627695471097934,8.390465018207728,4.0866573513521605,0,0.13047251935669535,1.3445173580666367
high_perm,3,15,1.2837686563613888,19.256529845420832,8.545759163532237,0,0.13047251935669535,1.3445173580666367
high_perm,3,38,1.517554311997179,57.667063855892806,19.36389685763876,1,0.13047251935669535,1.3445173580666367
high_perm,4,17,0.9829762646882683,16.71059649970056,7.142615572298387,1,0.13004617495481863,1.3710080203667852
high_perm,4,17,0.9128034306686187,15.517658321366518,6.632717627631319,1,0.13004617495481863,1.3710080203667852
high_perm,4,11,0.7386567909167396,8.125224700084136,3.957469482314802,1,0.13004617495481863,1.3710080203667852
high_perm,4,101,1.1451957943095101,115.66477522526053,28.967079154069907,0,0.13004617495481863,1.3710080203667852
high_perm,4,22,1.0235225054756247,22.517495120463742,8.908267979594473,0,0.13004617495481863,1.3710080203667852
high_perm,4,33,0.6686873649500722,22.066683043352384,7.730060181230796,0,0.13004617495481863,1.3710080203667852
high_perm,4,22,0.9978090145044471,21.951798319097836,8.684469609713307,0,0.13004617495481863,1.3710080203667852
high_perm,4,21,0.5986984519113794,12.572667490138967,5.043843948616931,0,0.13004617495481863,1.3710080203667852
high_perm,4,10,1.1014638871249738,11.014638871249737,5.520396385285076,0,0.13004617495481863,1.3710080203667852
high_perm,4,28,0.8794021555069309,24.623260354194066,9.061459374943123,1,0.13004617495481863,1.3710080203667852
high_perm,4,72,0.7590073766609987,54.64853111959191,15.1488178710647,0,0.13004617495481863,1.3710080203667852
high_perm,4,18,0.6829475133345855,12.29305524002254,5.165092239205199,0,0.13004617495481863,1.3710080203667852
high_perm,4,12,0.9743727209434524,11.69247265132143,5.548198478994513,0,0.13004617495481863,1.3710080203667852
high_perm,4,16,1.3058473114761802,20.893556983618883,9.094448900674543,0,0.13004617495481863,1.3710080203667852
high_perm,5,43,0.7296939458208693,31.376839670297382,10.152398631412737,0,0.12500648782787582,1.3214697717076997
high_perm,5,8,1.1047123415525388,8.83769873242031,4.736005485649363,0,0.12500648782787582,1.3214697717076997
high_perm,5,10,1.389515976635232,13.895159766352322,6.964076684107093,0,0.12500648782787582,1.3214697717076997
high_perm,5,16,1.1627622166215517,18.604195465944827,8.097946421274733,0,0.12500648782787582,1.3214697717076997
high_perm,5,16,1.308657508981029,20.938520143696465,9.1140202528411,0,0.12500648782787582,1.3214697717076997
high_perm,5,40,0.4726187231152837,18.904748924611347,6.251049190389061,0,0.12500648782787582,1.3214697717076997
high_perm,5,9,1.528740879487842,13.758667915390578,7.117109302490046,0,0.12500648782787582,1.3214697717076997
high_perm,5,10,1.0837462099419597,10.837462099419596,5.431597649148517,0,0.12500648782787582,1.3214697717076997
high_perm,5,46,0.8776018054327498,40.36968304990649,12.800531132073205,0,0.12500648782787582,1.3214697717076997
high_perm,5,12,1.0215257904814135,12.258309485776962,5.816693874100736,0,0.12500648782787582,1.3214697717076997
high_perm,5,17,0.6265587912957622,10.651499452027958,4.552773795701781,0,0.12500648782787582,1.3214697717076997
high_perm,6,44,0.9972394275657748,43.87853481289409,14.0999091471859,1,0.13079615484123863,1.3603206773470629
high_perm,6,14,1.6386776293909673,22.941486811473542,10.394010468683728,0,0.13079615484123863,1.3603206773470629
high_perm,6,51,0.7249506577008158,36.97248354274161,11.365997900073264,0,0.13079615484123863,1.3603206773470629
high_perm,6,23,1.0471004195457494,24.083309649552238,9.401514470068642,0,0.13079615484123863,1.3603206773470629
high_perm,6,24,1.5889504346327898,38.134810431186956,14.697999197487967,0,0.13079615484123863,1.3603206773470629
high_perm,6,24,0.45190038069037836,10.845609136569081,4.180137585139134,1,0.13079615484123863,1.3603206773470629
high_perm,6,7,1.9620826636987274,13.734578645891093,7.661008223505284,0,0.13079615484123863,1.3603206773470629
high_perm,6,11,1.3450011401614996,14.795012541776495,7.206054329049995,0,0.13079615484123863,1.3603206773470629
high_perm,7,18,0.5402919935033981,9.725255883061166,4.0861968570957,0,0.14359066213899008,1.3512309865954646
high_perm,7,42,1.0512509018126996,44.15253787613339,14.387352513097857,1,0.14359066213899008,1.3512309865954646
high_perm,7,9,1.0556316353991635,9.50068471859247,4.914531843237674,1,0.14359066213899008,1.3512309865954646
